======== Checking equivalence of automata =======
Automata directory:   ./tests/aut_timbuk_smaller/
Timeout:              300 s
reading files ...
-----------------------------------------------
      aut1;      aut2;double-incl;double-incl-d;  congr-up;      '<=';
     A0083;     A0057;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0083;     A0058;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0083;     A0059;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0083;     A0060;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0083;     A0062;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0083;     A0063;    0.0000;    1.0000;    0.0000;         0;        ok;
     A0083;     A0064;    0.0000;    1.0000;    0.0000;         0;        ok;
     A0083;     A0065;    0.0000;    1.0000;    0.0000;         0;        ok;
     A0083;     A0070;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0083;     A0080;    0.0000;    1.0000;    1.0000;         0;        ok;
     A0083;     A0082;    2.0000;    2.0000;   28.0000;         1;        ok;
     A0083;     A0083;    2.0000;    2.0000;   28.0000;         1;        ok;
     A0083;     A0086;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0083;     A0087;    0.0000;    1.0000;    0.0000;         0;        ok;
     A0083;     A0088;    0.0000;    1.0000;    0.0000;         0;        ok;
     A0083;     A0089;    0.0000;    1.0000;    0.0000;         0;        ok;
     A0086;     A0053;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0086;     A0054;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0086;     A0055;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0086;     A0056;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0086;     A0057;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0086;     A0058;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0086;     A0059;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0086;     A0060;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0086;     A0062;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0086;     A0063;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0086;     A0064;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0086;     A0065;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0086;     A0070;    0.0000;    1.0000;    0.0000;         0;        ok;
     A0086;     A0080;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0086;     A0082;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0086;     A0083;    0.0000;    0.0000;    0.0000;         0;        ok;
     A0086;     A0086;    2.0000;    2.0000;   25.0000;         1;        ok;
     A0086;     A0087;    0.0000;    0.0000;    0.0000;         0;        ok;
