======== Checking equivalence of automata =======
Automata directory:   tests/fa_timbuk_armc/
Timeout:              5 s
reading files ...
-----------------------------------------------
      aut1;      aut2;double-incl;double-incl-d;  congr-up;      '<=';
armcNFA_inclTest_1073;armcNFA_inclTest_2;    5.0000;    3.0000;    4.0000;         0;        ok;
armcNFA_inclTest_1073;armcNFA_inclTest_20; 4381.0000;    5.0000;    5.0000;         0;        ok;
armcNFA_inclTest_1073;armcNFA_inclTest_21;    4.0000;   10.0000;    4.0000;         0;        ok;
armcNFA_inclTest_1073;armcNFA_inclTest_22; 4354.0000;   12.0000;    6.0000;         0;        ok;
armcNFA_inclTest_1073;armcNFA_inclTest_23;    4.0000;   10.0000;    4.0000;         0;        ok;
armcNFA_inclTest_1073;armcNFA_inclTest_24; 4573.0000;    9.0000;    6.0000;         0;        ok;
armcNFA_inclTest_1073;armcNFA_inclTest_25;    4.0000;   10.0000;    4.0000;         0;        ok;
armcNFA_inclTest_1073;armcNFA_inclTest_26; 4359.0000;    8.0000;    6.0000;         0;        ok;
armcNFA_inclTest_1073;armcNFA_inclTest_27; 4573.0000;    9.0000;    6.0000;         0;        ok;
armcNFA_inclTest_1073;armcNFA_inclTest_28; 4360.0000;    9.0000;    6.0000;         0;        ok;
armcNFA_inclTest_1073;armcNFA_inclTest_29; 4573.0000;    9.0000;    6.0000;         0;        ok;
armcNFA_inclTest_1073;armcNFA_inclTest_3;    1.0000;    3.0000;    1.0000;         0;        ok;
armcNFA_inclTest_1073;armcNFA_inclTest_30; 4315.0000;    9.0000;    6.0000;         0;        ok;
armcNFA_inclTest_1073;armcNFA_inclTest_31; 4360.0000;    9.0000;    6.0000;         0;        ok;
armcNFA_inclTest_1073;armcNFA_inclTest_32; 4315.0000;    9.0000;    6.0000;         0;        ok;
armcNFA_inclTest_1073;armcNFA_inclTest_33; 4315.0000;    9.0000;    6.0000;         0;        ok;
armcNFA_inclTest_1073;armcNFA_inclTest_34; 4315.0000;    9.0000;    6.0000;         0;        ok;
armcNFA_inclTest_1073;armcNFA_inclTest_35; 4315.0000;    9.0000;    6.0000;         0;        ok;
armcNFA_inclTest_1073;armcNFA_inclTest_4;    1.0000;    7.0000;    1.0000;         0;        ok;
armcNFA_inclTest_1073;armcNFA_inclTest_5;    1.0000;   11.0000;    1.0000;         0;        ok;
armcNFA_inclTest_1073;armcNFA_inclTest_550;    1.0000;    1.0000;    1.0000;         0;        ok;
armcNFA_inclTest_1073;armcNFA_inclTest_557;    1.0000;    1.0000;    1.0000;         0;        ok;
armcNFA_inclTest_1073;armcNFA_inclTest_6;    1.0000;   65.0000;    1.0000;         0;        ok;
armcNFA_inclTest_1073;armcNFA_inclTest_7;    1.0000;   11.0000;    1.0000;         0;        ok;
armcNFA_inclTest_1073;armcNFA_inclTest_8;    2.0000;   12.0000;    2.0000;         0;        ok;
armcNFA_inclTest_1073;armcNFA_inclTest_9;    1.0000;   65.0000;    1.0000;         0;        ok;
armcNFA_inclTest_11;armcNFA_inclTest_0;    1.0000;    3.0000;    1.0000;         0;        ok;
armcNFA_inclTest_11;armcNFA_inclTest_1;    1.0000;    3.0000;    1.0000;         0;        ok;
armcNFA_inclTest_11;armcNFA_inclTest_10;   41.0000;    2.0000;    2.0000;         0;        ok;
armcNFA_inclTest_11;armcNFA_inclTest_1072;   12.0000;    2.0000;    2.0000;         0;        ok;
armcNFA_inclTest_11;armcNFA_inclTest_1073;   12.0000;    2.0000;    2.0000;         0;        ok;
armcNFA_inclTest_11;armcNFA_inclTest_11;   70.0000;   70.0000;   35.0000;         1;        ok;
armcNFA_inclTest_11;armcNFA_inclTest_12;   41.0000;    2.0000;    2.0000;         0;        ok;
armcNFA_inclTest_11;armcNFA_inclTest_13;   70.0000;   70.0000;   35.0000;         1;        ok;
armcNFA_inclTest_11;armcNFA_inclTest_14;   49.0000;    2.0000;    2.0000;         0;        ok;
armcNFA_inclTest_11;armcNFA_inclTest_15;   41.0000;    2.0000;    2.0000;         0;        ok;
armcNFA_inclTest_11;armcNFA_inclTest_16;   49.0000;    2.0000;    2.0000;         0;        ok;
armcNFA_inclTest_11;armcNFA_inclTest_17;   41.0000;    2.0000;    2.0000;         0;        ok;
armcNFA_inclTest_11;armcNFA_inclTest_18;   49.0000;    2.0000;    2.0000;         0;        ok;
armcNFA_inclTest_11;armcNFA_inclTest_19;   41.0000;    2.0000;    2.0000;         0;        ok;
armcNFA_inclTest_11;armcNFA_inclTest_2;   38.0000;    2.0000;    2.0000;         0;        ok;
armcNFA_inclTest_11;armcNFA_inclTest_20;   49.0000;    2.0000;    2.0000;         0;        ok;
armcNFA_inclTest_11;armcNFA_inclTest_21;   49.0000;    2.0000;    2.0000;         0;        ok;
armcNFA_inclTest_11;armcNFA_inclTest_22;   49.0000;    2.0000;    2.0000;         0;        ok;
armcNFA_inclTest_11;armcNFA_inclTest_23;   49.0000;    2.0000;    2.0000;         0;        ok;
armcNFA_inclTest_11;armcNFA_inclTest_24;   49.0000;    2.0000;    2.0000;         0;        ok;
armcNFA_inclTest_11;armcNFA_inclTest_25;   49.0000;    2.0000;    2.0000;         0;        ok;
armcNFA_inclTest_11;armcNFA_inclTest_26;   49.0000;    2.0000;    2.0000;         0;        ok;
armcNFA_inclTest_11;armcNFA_inclTest_27;   49.0000;    2.0000;    2.0000;         0;        ok;
armcNFA_inclTest_11;armcNFA_inclTest_28;   49.0000;    2.0000;    2.0000;         0;        ok;
armcNFA_inclTest_11;armcNFA_inclTest_29;   49.0000;    2.0000;    2.0000;         0;        ok;
armcNFA_inclTest_11;armcNFA_inclTest_3;    1.0000;    3.0000;    1.0000;         0;        ok;
armcNFA_inclTest_11;armcNFA_inclTest_30;   49.0000;    2.0000;    2.0000;         0;        ok;
armcNFA_inclTest_11;armcNFA_inclTest_31;   49.0000;    2.0000;    2.0000;         0;        ok;
armcNFA_inclTest_11;armcNFA_inclTest_32;   49.0000;    2.0000;    2.0000;         0;        ok;
armcNFA_inclTest_11;armcNFA_inclTest_33;   49.0000;    2.0000;    2.0000;         0;        ok;
armcNFA_inclTest_11;armcNFA_inclTest_34;   49.0000;    2.0000;    2.0000;         0;        ok;
armcNFA_inclTest_11;armcNFA_inclTest_35;   49.0000;    2.0000;    2.0000;         0;        ok;
armcNFA_inclTest_11;armcNFA_inclTest_4;    1.0000;    7.0000;    1.0000;         0;        ok;
armcNFA_inclTest_11;armcNFA_inclTest_5;    1.0000;    6.0000;    1.0000;         0;        ok;
armcNFA_inclTest_11;armcNFA_inclTest_550;    1.0000;    1.0000;    1.0000;         0;        ok;
armcNFA_inclTest_11;armcNFA_inclTest_557;    1.0000;    1.0000;    1.0000;         0;        ok;
armcNFA_inclTest_11;armcNFA_inclTest_6;    1.0000;   16.0000;    1.0000;         0;        ok;
armcNFA_inclTest_11;armcNFA_inclTest_7;    1.0000;    6.0000;    1.0000;         0;        ok;
armcNFA_inclTest_11;armcNFA_inclTest_8;   70.0000;   70.0000;   35.0000;         1;        ok;
armcNFA_inclTest_11;armcNFA_inclTest_9;    1.0000;   16.0000;    1.0000;         0;        ok;
armcNFA_inclTest_12;armcNFA_inclTest_0;    1.0000;    3.0000;    1.0000;         0;        ok;
armcNFA_inclTest_12;armcNFA_inclTest_1;    1.0000;    3.0000;    1.0000;         0;        ok;
armcNFA_inclTest_12;armcNFA_inclTest_10;  119.0000;   25.0000;   31.0000;         0;        ok;
armcNFA_inclTest_12;armcNFA_inclTest_1072;   14.0000;    4.0000;    3.0000;         0;        ok;
armcNFA_inclTest_12;armcNFA_inclTest_1073;   14.0000;    3.0000;    3.0000;         0;        ok;
armcNFA_inclTest_12;armcNFA_inclTest_11;    2.0000;   41.0000;    2.0000;         0;        ok;
armcNFA_inclTest_12;armcNFA_inclTest_12;  188.0000;  188.0000;   94.0000;         1;        ok;
armcNFA_inclTest_12;armcNFA_inclTest_13;    2.0000;   41.0000;    2.0000;         0;        ok;
armcNFA_inclTest_12;armcNFA_inclTest_14;  112.0000;    6.0000;    3.0000;         0;        ok;
armcNFA_inclTest_12;armcNFA_inclTest_15;  188.0000;  188.0000;   94.0000;         1;        ok;
armcNFA_inclTest_12;armcNFA_inclTest_16;  113.0000;    7.0000;    3.0000;         0;        ok;
armcNFA_inclTest_12;armcNFA_inclTest_17;  188.0000;  188.0000;   94.0000;         1;        ok;
armcNFA_inclTest_12;armcNFA_inclTest_18;  113.0000;    7.0000;    3.0000;         0;        ok;
armcNFA_inclTest_12;armcNFA_inclTest_19;  188.0000;  188.0000;   94.0000;         1;        ok;
armcNFA_inclTest_12;armcNFA_inclTest_2;   24.0000;    3.0000;    3.0000;         0;        ok;
